Unnamed: 0,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_age_bins,age_oldest_bins,age_youngest_bins,duration_previous_bins
1686,FL,1,1,10,g,0.0,59,59,0,1.0,15.0,1,0,2,2,0,1,4,622,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
1687,FL,1,1,10,g,0.0,59,59,0,1.0,15.0,1,0,2,2,0,1,4,622,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
1688,NV,1,1,9,d,0.0,25,25,0,1.0,9.0,1,0,1,2,1,1,4,672,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
1689,NV,1,1,9,d,0.0,25,25,0,1.0,9.0,1,1,1,2,1,1,2,676,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
1690,FL,2,0,6,g,1.0,59,59,1,4.0,3.0,1,1,2,2,1,2,3,587,"(5, 10]","(55, 65]","(55, 65]","(0, 3]"
1691,FL,2,0,6,g,1.0,59,59,1,4.0,3.0,1,1,3,3,1,2,3,597,"(5, 10]","(55, 65]","(55, 65]","(0, 3]"
1692,FL,2,1,6,g,1.0,59,59,1,4.0,3.0,1,1,3,3,1,2,3,584,"(5, 10]","(55, 65]","(55, 65]","(0, 3]"
1693,FL,2,1,6,g,1.0,59,59,1,4.0,3.0,1,1,3,3,1,2,3,576,"(5, 10]","(55, 65]","(55, 65]","(0, 3]"
1694,MD,1,0,15,c,0.0,52,52,0,0.0,0.0,1,0,2,2,0,2,1,572,"(10, 15]","(45, 55]","(45, 55]",
1695,MD,1,0,15,c,0.0,52,52,0,0.0,0.0,0,0,2,2,0,0,1,554,"(10, 15]","(45, 55]","(45, 55]",
1696,MD,1,0,15,c,0.0,52,52,0,0.0,0.0,0,0,2,2,0,0,1,550,"(10, 15]","(45, 55]","(45, 55]",
1697,FL,1,1,6,f,1.0,70,70,0,3.0,15.0,1,1,3,3,1,2,3,597,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1698,FL,1,1,6,f,1.0,70,70,0,3.0,15.0,1,1,3,3,1,2,3,597,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1699,NY,1,1,16,g,3.0,66,66,0,4.0,2.0,1,1,3,3,1,0,2,646,"(15, 20]","(65, 75]","(65, 75]","(0, 3]"
1700,NY,1,1,16,g,3.0,66,66,0,4.0,2.0,0,1,3,3,0,0,2,586,"(15, 20]","(65, 75]","(65, 75]","(0, 3]"
1701,NY,1,1,16,g,3.0,66,66,0,4.0,2.0,0,1,3,3,0,0,2,586,"(15, 20]","(65, 75]","(65, 75]","(0, 3]"
1702,NY,1,1,16,g,3.0,66,66,0,4.0,2.0,0,1,3,3,0,0,2,591,"(15, 20]","(65, 75]","(65, 75]","(0, 3]"
1703,IN,1,0,14,d,4.0,38,38,0,0.0,0.0,1,1,2,2,1,2,2,687,"(10, 15]","(35, 45]","(35, 45]",
1704,IN,1,0,14,d,4.0,38,38,0,0.0,0.0,1,1,2,2,1,2,2,687,"(10, 15]","(35, 45]","(35, 45]",
1705,IN,1,0,14,d,4.0,38,38,0,0.0,0.0,0,1,2,2,0,0,2,621,"(10, 15]","(35, 45]","(35, 45]",
1706,IN,1,0,14,d,4.0,38,38,0,0.0,0.0,0,1,2,2,0,0,2,621,"(10, 15]","(35, 45]","(35, 45]",
1707,OR,1,1,16,,0.0,36,36,0,0.0,0.0,1,1,1,1,0,1,2,723,"(15, 20]","(35, 45]","(35, 45]",
1708,OR,1,1,16,,0.0,36,36,0,0.0,0.0,1,1,1,1,0,1,2,723,"(15, 20]","(35, 45]","(35, 45]",
1709,OR,1,1,16,,0.0,36,36,0,0.0,0.0,0,1,1,1,0,0,2,678,"(15, 20]","(35, 45]","(35, 45]",
1710,OR,1,1,16,g,0.0,36,36,0,1.0,1.0,0,1,1,2,0,0,1,613,"(15, 20]","(35, 45]","(35, 45]","(0, 3]"
1711,FL,1,1,6,i,2.0,74,74,0,4.0,1.0,1,1,1,2,1,2,3,653,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
1712,FL,1,1,6,i,2.0,74,74,0,4.0,1.0,1,1,1,2,1,2,3,653,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
1713,FL,1,0,11,d,1.0,40,37,0,4.0,15.0,1,0,4,3,0,0,4,589,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
1714,FL,1,0,11,d,1.0,40,37,0,4.0,15.0,1,0,4,3,0,1,3,586,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
1715,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,2,2,0,2,2,648,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1716,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,639,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1717,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,635,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1718,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,635,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1719,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,635,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1720,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,635,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1721,MO,2,0,11,e,0.0,25,25,1,1.0,2.0,2,0,1,2,0,2,2,635,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
1722,NY,1,1,6,c,3.0,25,25,0,3.0,9.0,1,0,3,3,0,0,4,642,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
1723,NY,1,1,6,c,3.0,25,25,0,3.0,9.0,1,1,3,3,0,0,2,642,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
1724,NY,1,1,2,g,2.0,70,70,0,3.0,0.0,1,1,3,3,0,0,4,678,"(0, 5]","(65, 75]","(65, 75]",
1725,NY,1,1,2,g,2.0,70,70,0,3.0,1.0,1,1,3,3,1,0,2,668,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
1726,NY,1,1,2,g,2.0,70,70,0,3.0,1.0,1,1,3,3,1,0,2,669,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
1727,NY,1,1,2,g,2.0,70,70,0,3.0,1.0,1,1,3,3,1,0,2,669,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
1728,NY,2,1,2,g,2.0,70,59,1,3.0,1.0,1,1,3,3,1,0,2,648,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
1729,KY,2,0,9,e,0.0,22,22,1,1.0,1.0,1,0,2,1,0,2,2,719,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1730,KY,2,0,9,e,0.0,22,22,1,1.0,1.0,1,0,1,1,0,2,2,716,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1731,ND,1,1,10,e,3.0,19,19,0,3.0,2.0,1,1,3,3,0,2,2,738,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1732,ND,1,1,10,e,3.0,19,19,0,3.0,2.0,1,1,3,3,0,2,2,738,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1733,ND,1,1,10,e,3.0,19,19,0,3.0,2.0,0,0,3,3,0,0,2,642,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1734,ND,1,1,10,e,3.0,19,19,0,3.0,2.0,1,1,3,3,0,2,2,744,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
1735,AL,1,1,8,e,0.0,31,31,0,2.0,15.0,1,1,2,2,1,2,4,684,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
1736,AL,1,1,8,e,0.0,31,31,0,2.0,15.0,1,1,1,2,1,2,2,677,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
1737,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,0,1,1,0,0,2,551,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1738,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,1,1,1,0,0,3,562,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1739,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,1,1,1,0,0,3,558,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1740,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,1,1,1,0,0,3,558,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1741,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,1,1,1,0,0,3,556,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1742,OH,1,0,11,g,0.0,36,36,0,1.0,6.0,0,1,1,1,0,0,3,558,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
1743,PA,1,1,9,d,4.0,68,68,0,0.0,0.0,0,0,1,1,0,0,2,667,"(5, 10]","(65, 75]","(65, 75]",
1744,PA,1,1,9,d,4.0,68,68,0,3.0,13.0,0,0,1,1,0,0,1,527,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1745,NY,1,1,3,f,0.0,40,40,0,3.0,9.0,1,1,3,3,1,0,2,598,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1746,NY,1,1,3,f,0.0,40,40,0,3.0,9.0,1,1,3,3,1,0,2,598,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1747,NY,1,1,3,f,0.0,40,40,0,3.0,9.0,1,1,3,3,1,0,2,598,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1748,NY,1,1,3,f,0.0,40,40,0,3.0,9.0,1,1,3,3,1,0,2,602,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1749,TN,2,1,9,g,1.0,69,68,1,3.0,15.0,0,0,1,1,0,0,4,513,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1750,TN,2,1,9,g,1.0,69,68,1,3.0,15.0,1,1,3,3,1,1,4,582,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1751,TN,2,1,9,g,1.0,69,68,1,3.0,15.0,1,1,3,3,1,1,4,582,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1752,TN,2,1,9,g,1.0,69,68,1,3.0,15.0,1,1,3,3,1,1,4,586,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1753,TN,2,1,9,g,1.0,69,68,1,3.0,15.0,1,1,3,3,1,1,4,586,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
1754,NY,1,1,2,e,2.0,60,60,0,4.0,8.0,1,0,4,3,1,0,2,626,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
1755,NY,1,1,2,e,2.0,60,60,0,4.0,8.0,1,0,4,3,1,0,3,631,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
1756,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,2,630,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1757,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,2,630,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1758,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,3,636,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1759,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,3,636,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1760,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,3,636,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1761,PA,1,1,2,h,4.0,55,55,0,3.0,15.0,2,0,3,3,1,1,3,636,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1762,GA,1,1,1,f,2.0,37,37,0,2.0,8.0,0,0,2,2,0,0,4,532,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1763,GA,1,1,1,f,2.0,37,37,0,2.0,8.0,1,1,3,3,1,1,2,596,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1764,AL,1,1,6,e,0.0,31,31,0,3.0,0.0,0,0,3,1,0,2,4,621,"(5, 10]","(25, 35]","(25, 35]",
1765,AL,1,1,6,e,0.0,31,31,0,3.0,0.0,1,1,3,3,0,1,2,642,"(5, 10]","(25, 35]","(25, 35]",
1766,FL,1,1,7,d,3.0,49,49,0,1.0,10.0,1,0,1,2,0,2,3,642,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
1767,FL,1,1,7,d,3.0,49,49,0,1.0,10.0,1,0,1,2,0,2,3,678,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
1768,FL,1,1,7,d,3.0,49,49,0,1.0,10.0,1,0,1,2,0,2,3,676,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
1769,FL,1,1,7,d,3.0,49,49,0,1.0,10.0,1,0,1,2,0,2,3,669,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
1770,FL,1,1,7,d,3.0,49,49,0,1.0,10.0,1,0,1,2,0,2,3,669,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
1771,ID,1,1,18,g,1.0,75,75,0,3.0,15.0,1,1,3,3,0,1,3,583,"(15, 20]","(65, 75]","(65, 75]","(12, 15]"
1772,ID,1,1,18,g,1.0,75,75,0,3.0,15.0,1,1,3,3,0,1,3,583,"(15, 20]","(65, 75]","(65, 75]","(12, 15]"
1773,NM,1,0,12,e,0.0,21,21,0,1.0,4.0,0,0,1,1,0,0,4,592,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
1774,NM,1,0,12,e,0.0,21,21,0,1.0,4.0,0,0,1,1,0,0,1,584,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
1775,NM,1,0,12,e,0.0,21,21,0,1.0,4.0,0,0,1,1,0,0,1,588,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
1776,PA,1,1,9,e,3.0,61,61,0,2.0,15.0,1,0,2,2,1,1,1,592,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
1777,PA,1,1,9,e,3.0,61,61,0,2.0,15.0,1,0,2,2,1,1,4,602,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
1778,WV,1,0,1,d,0.0,42,42,0,1.0,4.0,2,0,1,2,0,3,2,658,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
1779,WV,1,0,1,d,0.0,42,42,0,1.0,4.0,2,0,1,2,0,3,2,658,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
1780,NY,1,0,8,f,2.0,28,28,1,3.0,8.0,1,1,3,3,1,0,2,633,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
1781,NY,1,0,8,f,2.0,28,28,1,3.0,8.0,1,0,3,2,1,0,2,632,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
1782,NY,1,0,8,f,2.0,28,28,1,3.0,8.0,1,0,3,2,1,0,4,641,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
1783,WA,2,1,17,f,4.0,53,51,1,4.0,13.0,2,1,4,3,1,3,2,592,"(15, 20]","(45, 55]","(45, 55]","(12, 15]"
1784,WA,2,1,17,f,4.0,53,51,1,4.0,13.0,0,1,4,3,1,2,3,587,"(15, 20]","(45, 55]","(45, 55]","(12, 15]"
1785,GA,1,1,4,e,2.0,50,50,0,1.0,14.0,0,1,2,2,0,0,2,591,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1786,GA,1,1,4,e,2.0,50,50,0,1.0,14.0,1,1,2,2,1,2,2,628,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1787,GA,1,1,4,e,2.0,50,50,0,1.0,14.0,1,1,2,2,1,2,2,634,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
1788,OH,1,1,7,d,3.0,62,62,0,3.0,5.0,1,0,1,1,0,2,3,548,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
1789,OH,1,1,7,d,3.0,62,62,0,3.0,5.0,1,0,1,1,0,2,2,622,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
1790,OH,1,1,7,d,3.0,62,62,0,3.0,5.0,1,1,3,3,1,1,3,575,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
1791,OH,1,1,7,d,3.0,62,62,0,3.0,5.0,1,1,3,3,1,1,3,576,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
1792,KS,1,0,1,e,0.0,31,31,0,2.0,10.0,1,0,2,2,0,2,1,629,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1793,KS,1,0,1,e,0.0,31,31,0,2.0,10.0,1,0,2,2,0,2,1,629,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1794,NY,1,1,2,f,4.0,38,38,0,3.0,7.0,1,1,3,3,1,0,3,726,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1795,NY,1,1,2,f,4.0,38,38,0,3.0,7.0,2,1,1,3,1,0,2,698,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
1796,AR,1,1,6,f,0.0,57,57,0,3.0,10.0,1,1,3,3,1,1,2,632,"(5, 10]","(55, 65]","(55, 65]","(9, 12]"
1797,AR,1,1,6,f,0.0,57,57,0,3.0,10.0,1,1,3,3,1,1,2,636,"(5, 10]","(55, 65]","(55, 65]","(9, 12]"
1798,AR,1,1,6,f,0.0,57,57,0,3.0,10.0,1,1,3,3,1,1,2,632,"(5, 10]","(55, 65]","(55, 65]","(9, 12]"
1799,CO,1,1,3,d,0.0,25,25,0,1.0,2.0,2,0,3,3,0,3,1,646,"(0, 5]","(15, 25]","(15, 25]","(0, 3]"
1800,CO,1,1,3,d,0.0,25,25,0,1.0,2.0,0,0,1,3,0,0,1,600,"(0, 5]","(15, 25]","(15, 25]","(0, 3]"
1801,PA,1,0,10,f,0.0,49,49,0,1.0,6.0,1,0,1,2,1,1,1,635,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
1802,PA,1,0,10,f,0.0,49,49,0,1.0,6.0,1,0,1,2,1,1,1,648,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
1803,PA,1,0,10,f,0.0,49,49,0,1.0,6.0,1,0,1,2,1,1,1,648,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
1804,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,3,1,2,1,597,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1805,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,2,1,1,3,611,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1806,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,2,1,1,3,617,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1807,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,2,1,1,3,617,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1808,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,2,1,1,3,617,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1809,PA,1,1,1,f,3.0,65,65,0,3.0,6.0,1,0,3,2,1,1,3,617,"(0, 5]","(55, 65]","(55, 65]","(3, 6]"
1810,MD,1,0,6,d,3.0,30,30,0,3.0,7.0,1,1,3,3,1,2,2,641,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
1811,MD,1,0,6,d,3.0,30,30,0,3.0,7.0,1,1,3,3,1,2,2,641,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
1812,OR,1,1,2,g,3.0,49,49,0,4.0,1.0,1,1,1,1,1,2,2,578,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
1813,OR,1,1,2,g,3.0,49,49,0,4.0,1.0,1,1,4,3,1,1,2,607,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
1814,OR,1,1,2,g,3.0,49,49,0,4.0,1.0,1,1,4,3,1,1,2,594,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
1815,OR,1,1,2,g,3.0,49,49,0,4.0,1.0,1,1,4,3,1,1,2,594,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
1816,OR,1,1,2,g,3.0,49,49,0,4.0,1.0,1,1,4,3,1,1,2,594,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
1817,DC,1,0,11,f,0.0,26,26,0,2.0,7.0,0,0,1,1,0,0,2,620,"(10, 15]","(25, 35]","(25, 35]","(6, 9]"
1818,DC,1,0,11,f,0.0,26,26,0,2.0,7.0,0,0,1,1,0,0,4,632,"(10, 15]","(25, 35]","(25, 35]","(6, 9]"
1819,DC,1,0,11,f,0.0,26,26,0,2.0,7.0,0,0,1,1,0,0,4,624,"(10, 15]","(25, 35]","(25, 35]","(6, 9]"
1820,GA,1,1,4,e,2.0,31,31,0,3.0,3.0,1,0,2,2,0,2,4,649,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
1821,GA,1,1,4,e,2.0,31,31,0,3.0,3.0,1,0,2,2,0,2,3,642,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
1822,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,646,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1823,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,650,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1824,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,656,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1825,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,656,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1826,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,656,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1827,FL,1,0,1,g,3.0,26,26,0,3.0,11.0,2,0,3,2,0,3,3,656,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
1828,MD,1,0,7,f,4.0,44,44,0,3.0,5.0,0,0,2,2,0,0,2,635,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1829,MD,1,0,7,f,4.0,44,44,0,3.0,5.0,1,1,3,3,1,2,2,699,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1830,MD,1,0,7,f,4.0,44,44,0,3.0,5.0,1,1,3,3,1,2,3,705,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1831,MD,1,0,7,f,4.0,44,44,0,3.0,5.0,1,1,3,3,1,2,3,713,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1832,PA,1,1,8,d,4.0,29,29,0,3.0,4.0,0,0,1,1,0,0,1,584,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
1833,PA,1,1,8,d,4.0,29,29,0,3.0,4.0,1,1,3,2,1,2,1,643,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
1834,PA,1,1,8,d,4.0,29,29,0,3.0,4.0,1,1,3,2,1,2,1,643,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
1835,PA,1,1,8,d,4.0,29,29,0,3.0,4.0,1,1,3,2,1,2,1,643,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
1836,PA,1,1,8,d,4.0,29,29,0,3.0,4.0,1,1,3,2,1,2,1,643,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
1837,OR,1,0,16,d,2.0,47,47,0,2.0,14.0,1,1,3,3,1,1,3,608,"(15, 20]","(45, 55]","(45, 55]","(12, 15]"
1838,OR,1,0,16,d,2.0,47,47,0,2.0,14.0,0,1,2,2,0,1,2,571,"(15, 20]","(45, 55]","(45, 55]","(12, 15]"
1839,NM,1,1,9,e,3.0,68,68,0,3.0,6.0,1,1,1,1,1,1,2,615,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
1840,NM,1,1,9,e,3.0,69,69,0,3.0,6.0,0,0,3,2,0,0,2,573,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
1841,NM,1,1,9,e,3.0,69,69,0,3.0,6.0,1,0,3,2,0,2,2,614,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
1842,KY,2,1,22,d,4.0,59,31,0,0.0,0.0,0,0,1,2,0,0,2,655,"(20, 25]","(55, 65]","(25, 35]",
1843,KY,2,1,22,d,4.0,59,31,0,1.0,6.0,0,0,1,2,0,0,1,615,"(20, 25]","(55, 65]","(25, 35]","(3, 6]"
1844,KY,2,1,22,d,4.0,59,31,0,1.0,6.0,0,0,1,2,0,0,1,634,"(20, 25]","(55, 65]","(25, 35]","(3, 6]"
1845,FL,2,0,6,h,4.0,42,40,1,3.0,1.0,1,0,3,3,1,0,4,684,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
1846,FL,2,0,6,h,4.0,42,40,1,3.0,1.0,1,0,3,3,1,0,3,672,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
1847,FL,2,0,6,h,4.0,42,40,1,3.0,1.0,1,0,3,3,1,1,3,699,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
1848,NY,1,1,12,f,2.0,50,50,0,1.0,6.0,0,0,1,1,0,0,2,577,"(10, 15]","(45, 55]","(45, 55]","(3, 6]"
1849,NY,1,1,12,f,2.0,50,50,0,1.0,6.0,0,0,1,1,0,0,2,581,"(10, 15]","(45, 55]","(45, 55]","(3, 6]"
1850,NY,1,1,12,f,2.0,50,50,0,1.0,6.0,0,0,1,1,0,0,2,580,"(10, 15]","(45, 55]","(45, 55]","(3, 6]"
1851,FL,1,1,3,f,3.0,59,59,0,3.0,2.0,2,0,1,2,0,2,4,704,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
1852,FL,1,1,3,f,3.0,59,59,0,3.0,2.0,1,1,3,3,1,2,4,739,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
1853,PA,1,1,5,g,1.0,59,59,0,4.0,2.0,1,0,4,3,1,1,2,614,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
1854,PA,1,1,5,g,1.0,59,59,0,4.0,2.0,1,0,4,3,1,1,3,629,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
1855,PA,1,1,5,g,1.0,59,59,0,4.0,2.0,1,0,4,3,1,1,3,629,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
1856,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,2,0,3,3,0,0,2,643,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1857,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,0,0,3,3,0,0,2,621,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1858,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,0,0,3,3,0,0,2,626,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1859,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,0,0,3,3,0,0,2,632,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1860,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,0,0,3,3,0,0,2,626,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1861,NY,1,0,9,d,4.0,38,38,0,3.0,6.0,0,0,3,3,0,0,2,626,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
1862,NY,1,0,12,g,2.0,25,25,0,4.0,6.0,2,0,4,3,0,0,1,636,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
1863,NY,1,0,12,g,2.0,25,25,0,4.0,6.0,2,1,3,3,1,0,1,635,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
1864,CO,1,1,7,g,0.0,24,24,0,1.0,3.0,1,0,3,3,0,2,2,658,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
